dataset,model_type,model,lag,ME,RMSE,MAE,MPE,MAPE
solid_010001..20000,Univariate Amazon,"NNET, lag=4",4,-905.1206545251073,1125.0543344560162,1046.0526119490557,-6.364353599505142,7.2612096350400055
solid_010001..20000,Multivariate Amzn Twttr,"VECM, lag=5",5,-91.33679209739648,724.6848036299014,594.8221397250932,-0.7447824586039473,4.03602844507769
solid_010001..20000,Univariate Amazon,"LINEAR, lag=5",5,-512.5091546208173,788.948856272289,693.0036770287047,-3.713570148028642,4.862192538304113
solid_010001..20000,Univariate Amazon,"NNET, lag=5",5,43.679866936305416,720.0216612266329,645.2833590634125,0.10987123420039602,4.415214460915298
solid_020001..30000,Multivariate Amzn Twttr,"VECM, lag=1",1,120.9769284983222,639.0918345639759,559.4547282035492,0.44426186208608975,2.2739402062609355
solid_020001..30000,Univariate Amazon,"LINEAR, lag=1",1,417.85019918985836,727.5713196725305,604.1727209556584,1.6562942905291247,2.435888412928645
solid_020001..30000,Univariate Amazon,"NNET, lag=1",1,-172.53152214494185,749.3331508311111,611.2467656694853,-0.751304016179197,2.496550675979711
solid_020001..30000,Multivariate Amzn Twttr,"VECM, lag=2",2,110.37704710720573,680.5580351393209,607.876161082766,0.3980822665751428,2.4717757143364225
solid_020001..30000,Univariate Amazon,"LINEAR, lag=2",2,561.5269868610403,791.3758386530717,651.1961212443357,2.244375071165454,2.619557208515017
solid_020001..30000,Univariate Amazon,"NNET, lag=2",2,-2.5063000489512888,653.391771478662,538.1247419270835,-0.053794663423520905,2.2033075814096073
solid_020001..30000,Multivariate Amzn Twttr,"VECM, lag=3",3,66.5986861603028,669.0041282379917,563.8205119151612,0.22043275489837838,2.299421590154875
solid_020001..30000,Univariate Amazon,"LINEAR, lag=3",3,658.6482385611157,845.5442590058922,683.5146996243998,2.642022626177785,2.746054093344965
solid_020001..30000,Univariate Amazon,"NNET, lag=3",3,-197.53312323235423,499.02325413323996,420.77415050610125,-0.8394427433384377,1.7291014745282447
solid_020001..30000,Multivariate Amzn Twttr,"VECM, lag=4",4,52.82758635921755,631.2433313135689,566.452960903714,0.16937974864230523,2.3076193844591737
solid_020001..30000,Univariate Amazon,"LINEAR, lag=4",4,720.07200326371,882.6349851563705,720.07200326371,2.893735529546726,2.893735529546726
solid_020001..30000,Univariate Amazon,"NNET, lag=4",4,140.0223943252804,406.0140008006715,344.1120736554212,0.5507315092217712,1.3933200956770806
solid_020001..30000,Multivariate Amzn Twttr,"VECM, lag=5",5,79.53089109679877,608.8176828045493,526.6918400659188,0.27879203678092856,2.1472101742258687
solid_020001..30000,Univariate Amazon,"LINEAR, lag=5",5,757.4212531175272,907.1719208819869,757.4212531175272,3.046743236441879,3.046743236441879
solid_020001..30000,Univariate Amazon,"NNET, lag=5",5,-166.44609321882353,470.7054956796919,384.79271150406794,-0.7084619058534807,1.5765792159477265
solid_030001..40000,Multivariate Amzn Twttr,"VECM, lag=1",1,-114.23003579155284,464.7141994737254,382.50406193724575,-0.34369223691222295,1.1103718926165562
solid_030001..40000,Univariate Amazon,"LINEAR, lag=1",1,-152.1467182676124,453.32226610814104,391.60632466798324,-0.45693051602345264,1.1412351599902897
solid_030001..40000,Univariate Amazon,"NNET, lag=1",1,-112.97942554631209,520.3988105533606,471.3112362787624,-0.34495971450482377,1.3723328434424955
solid_030001..40000,Multivariate Amzn Twttr,"VECM, lag=2",2,-25.332640081005593,510.48899650125867,358.3323541029058,-0.08881843401277345,1.0415156279290114
solid_030001..40000,Univariate Amazon,"LINEAR, lag=2",2,-203.1207975427351,536.8400309844359,482.7333857040503,-0.6078373345435442,1.4082053718056948
solid_030001..40000,Univariate Amazon,"NNET, lag=2",2,-218.93074741157943,498.4337527491526,406.94363806674664,-0.6520021660290314,1.188297967422132
solid_030001..40000,Multivariate Amzn Twttr,"VECM, lag=3",3,24.803865036356,409.6561921829026,301.5583466151056,0.05982866782547447,0.8744125833299143
solid_030001..40000,Univariate Amazon,"LINEAR, lag=3",3,-124.89702036866493,450.06992096224747,392.732298531565,-0.37834195372545815,1.1430680674050278
solid_030001..40000,Univariate Amazon,"NNET, lag=3",3,-387.8614801933254,728.1581651677176,599.8177881515148,-1.1435332563389131,1.7465212451818748
solid_030001..40000,Multivariate Amzn Twttr,"VECM, lag=4",4,93.71439167799599,510.321908606801,486.53744833247856,0.2616188611325587,1.4156934647568515
solid_030001..40000,Univariate Amazon,"LINEAR, lag=4",4,-122.51190208828848,425.81175537604327,372.63363036115516,-0.37056195271020853,1.0843682692602465
solid_030001..40000,Univariate Amazon,"NNET, lag=4",4,1120.4227786534261,1435.4207322672162,1120.4227786534261,3.2327885343971534,3.2327885343971534
solid_030001..40000,Multivariate Amzn Twttr,"VECM, lag=5",5,75.67342761393047,877.802979426834,769.0825865760435,0.20946927943670085,2.244914597273187
solid_030001..40000,Univariate Amazon,"LINEAR, lag=5",5,-161.19796989152746,462.35475397276514,400.8345988357469,-0.4841240621145106,1.1683172075747812
solid_030001..40000,Univariate Amazon,"NNET, lag=5",5,-158.18586911142575,437.53062898193696,358.75618849839066,-0.47362247979276123,1.0454056814029447
solid_300000+,Multivariate Amzn Twttr,"VECM, lag=1",1,17578.48449884195,266397.4122410108,184971.224318861,-0.8460796550933223,12.530726960150734
solid_300000+,Univariate Amazon,"LINEAR, lag=1",1,-4087.902086159389,245313.3355644881,185229.2116630869,-2.1042643390911078,12.560992275807763
solid_300000+,Univariate Amazon,"NNET, lag=1",1,76038.1060971602,239729.24841336586,179199.74780797504,3.239570165445284,11.965067455121504
solid_300000+,Multivariate Amzn Twttr,"VECM, lag=2",2,1950.0469568968401,285789.04381723196,203266.22115762305,-2.0040035584417772,13.797548370649217
solid_300000+,Univariate Amazon,"LINEAR, lag=2",2,-28718.947773203865,259434.36990813757,200459.75304472054,-3.7958838967529207,13.686555168601881
solid_300000+,Univariate Amazon,"NNET, lag=2",2,-82518.78730937271,354983.630947133,269522.25738119497,-7.878372010549672,18.705225458565437
solid_300000+,Multivariate Amzn Twttr,"VECM, lag=3",3,8064.697561990906,314294.31126491545,229039.05007336425,-1.8181545203412952,15.596014150546218
solid_300000+,Univariate Amazon,"LINEAR, lag=3",3,-47604.49354715328,246483.67168834596,192943.6704140885,-4.942149752504438,13.307676520351148
solid_300000+,Univariate Amazon,"NNET, lag=3",3,-363920.70459686697,623253.654103442,549627.9301762462,-27.26278040856875,37.9415620457596
solid_300000+,Multivariate Amzn Twttr,"VECM, lag=4",4,21558.79849297731,336161.9178193309,240510.9019923515,-1.0755044142910088,16.343953819493954
solid_300000+,Univariate Amazon,"LINEAR, lag=4",4,-65153.67721696009,245711.67866896198,193011.19374645376,-6.062965750557971,13.411722452840563
solid_300000+,Univariate Amazon,"NNET, lag=4",4,97081.81428846082,345243.16381852067,305178.13996325136,4.044165472869794,20.55529518017807
solid_300000+,Multivariate Amzn Twttr,"VECM, lag=5",5,11378.392864084832,352076.007708204,248427.4811813636,-1.8721375186393463,16.963739338333294
solid_300000+,Univariate Amazon,"LINEAR, lag=5",5,-80255.72810295972,243031.78532112818,190541.23236223994,-7.007664151342407,13.337815813906284
solid_300000+,Univariate Amazon,"NNET, lag=5",5,69526.41346469038,293192.0489159658,266402.14019760495,2.8607811973494517,17.342906407769917
steel_0..1000,Multivariate Amzn Twttr,"VECM, lag=1",1,55.28793809999671,86.10893228162881,58.31145218589492,12.674513758877119,13.923899744785471
steel_0..1000,Univariate Amazon,"LINEAR, lag=1",1,62.692571049034356,93.3079123083197,64.66777214078773,14.7187795347541,15.534978332999298
steel_0..1000,Univariate Amazon,"NNET, lag=1",1,48.96887797681969,104.67265143193883,77.59196840704189,7.802852134016467,19.294371687875646
steel_0..1000,Multivariate Amzn Twttr,"VECM, lag=2",2,53.478707298012765,83.72126931294304,56.76937350687059,12.346916727369322,13.706696152517186
steel_0..1000,Univariate Amazon,"LINEAR, lag=2",2,73.00738159487518,104.39430176750385,73.00738159487518,17.6388959361582,17.6388959361582
steel_0..1000,Univariate Amazon,"NNET, lag=2",2,28.8188366883334,102.01234560185733,78.80963346532775,1.4231928232655537,21.272058355757963
steel_0..1000,Multivariate Amzn Twttr,"VECM, lag=3",3,55.12986564979383,89.34302469295105,59.96370519423344,12.336696273110872,14.275110975451323
steel_0..1000,Univariate Amazon,"LINEAR, lag=3",3,90.4398133810493,120.96742695346221,90.4398133810493,22.431186115241278,22.431186115241278
steel_0..1000,Univariate Amazon,"NNET, lag=3",3,67.77930174942259,127.18737264631862,85.24971434963405,12.580619061431928,19.69092437877116
steel_0..1000,Multivariate Amzn Twttr,"VECM, lag=4",4,53.79814947795484,88.65034691052055,60.81173738858878,11.873289097714562,14.68617273670037
steel_0..1000,Univariate Amazon,"LINEAR, lag=4",4,99.72537716261078,131.25671318971888,99.72537716261078,24.96036030637189,24.96036030637189
steel_0..1000,Univariate Amazon,"NNET, lag=4",4,51.54576974473889,121.35796683204606,88.87535484818892,7.135462801234423,22.165213298779108
steel_0..1000,Multivariate Amzn Twttr,"VECM, lag=5",5,47.880924471259206,86.98189717847775,62.089599321754626,9.765763517580158,15.456743561787146
steel_0..1000,Univariate Amazon,"LINEAR, lag=5",5,109.31920404336023,141.54320282125164,109.31920404336023,27.55989828789232,27.55989828789232
steel_0..1000,Univariate Amazon,"NNET, lag=5",5,63.84083207393374,136.83362702497254,91.48932375339527,10.533553064677626,21.621617828229297
tape_0..1000,Multivariate Amzn Twttr,"VECM, lag=1",1,26.089160732076927,196.18992488720363,166.73117312752765,-5.07031624434822,36.44421976910671
tape_0..1000,Univariate Amazon,"LINEAR, lag=1",1,68.58889536151858,190.25434760296372,163.38345928257127,5.3976806859404025,33.20587425528683
tape_0..1000,Univariate Amazon,"NNET, lag=1",1,45.25887532882662,162.85039264277984,140.21590250611487,1.791608125434072,29.717689098495654
tape_0..1000,Multivariate Amzn Twttr,"VECM, lag=2",2,28.69465036534441,197.33773071867412,174.7310242119877,-4.67298088225237,38.050738173984016
tape_0..1000,Univariate Amazon,"LINEAR, lag=2",2,89.92519490868975,174.25229192277794,133.8394981745086,11.804184922671261,24.83326413196446
tape_0..1000,Univariate Amazon,"NNET, lag=2",2,108.77323547811449,184.4302994135477,130.20756752172724,16.47684872869428,22.996892873845738
tape_0..1000,Multivariate Amzn Twttr,"VECM, lag=3",3,32.52044904285393,183.70549408725708,160.54383241838056,-2.8230402588610826,34.710514287111025
tape_0..1000,Univariate Amazon,"LINEAR, lag=3",3,94.81739396367507,176.1357465617875,134.3120100709661,12.950766875364955,24.687038822135882
tape_0..1000,Univariate Amazon,"NNET, lag=3",3,119.82179962237642,227.16216930482662,189.45390956521618,17.5285627293013,37.774599907754634
tape_0..1000,Multivariate Amzn Twttr,"VECM, lag=4",4,29.977849302001978,185.35075882241367,168.86367075885386,-3.739154507972149,36.57859819010062
tape_0..1000,Univariate Amazon,"LINEAR, lag=4",4,99.65588697172315,178.28656384073273,134.94727611220694,14.074399875073365,24.57439446036635
tape_0..1000,Univariate Amazon,"NNET, lag=4",4,119.60722110255864,253.20907779877314,179.23141563485683,16.101737915423968,34.01583756456488
tape_0..1000,Multivariate Amzn Twttr,"VECM, lag=5",5,25.37524003051388,185.19946114866906,169.59157193195364,-4.894387405679975,37.01417221408657
tape_0..1000,Univariate Amazon,"LINEAR, lag=5",5,103.2174757309308,178.38502798216905,132.17003243891102,15.057211581014986,23.70431845710211
tape_0..1000,Univariate Amazon,"NNET, lag=5",5,108.21205621981477,202.7569921855387,158.86389623898526,15.022813698266493,29.71701130170041
tape_001001..5000,Multivariate Amzn Twttr,"VECM, lag=1",1,68.32718960531707,977.8085770683266,719.6892229904047,-7.717496436224764,33.7538899162164
tape_001001..5000,Univariate Amazon,"LINEAR, lag=1",1,114.57351025537116,953.5751670349131,703.0858983194021,-5.92639704105995,32.38028231071741
tape_001001..5000,Univariate Amazon,"NNET, lag=1",1,-157.7567114246493,1030.7689612201339,782.2749257063404,-15.289301174116577,35.4731799974549
tape_001001..5000,Multivariate Amzn Twttr,"VECM, lag=2",2,94.50466064447352,1015.5010630586662,751.0426116670119,-7.1381412516239955,34.94932447820641
tape_001001..5000,Univariate Amazon,"LINEAR, lag=2",2,145.02545789641889,905.3554313542836,669.5802564094926,-4.5399959301647055,30.35673717733661
tape_001001..5000,Univariate Amazon,"NNET, lag=2",2,270.70646468937053,1494.9856143186942,1167.7996335475978,-2.143024885664559,46.771038171638736
tape_001001..5000,Multivariate Amzn Twttr,"VECM, lag=3",3,83.24323366059082,1047.7945939026663,790.7075121468263,-7.260158154318139,36.20360077435596
tape_001001..5000,Univariate Amazon,"LINEAR, lag=3",3,165.65961995938045,862.758176692875,651.5339118402255,-3.6220432339880126,28.726444907213388
tape_001001..5000,Univariate Amazon,"NNET, lag=3",3,85.3039701845617,946.2337580472147,769.9924957900434,-5.159059137713914,34.444306543981206
tape_001001..5000,Multivariate Amzn Twttr,"VECM, lag=4",4,84.05527673898337,1098.1340482352718,859.7521715787226,-7.39801804204507,38.248208192167866
tape_001001..5000,Univariate Amazon,"LINEAR, lag=4",4,180.7031659127652,832.4474967501038,634.8972153605575,-2.9207083303191705,27.318575920532513
tape_001001..5000,Univariate Amazon,"NNET, lag=4",4,285.1779689992592,1080.0608160762065,898.9808641022231,3.0125248522494417,39.67588494812474
tape_001001..5000,Multivariate Amzn Twttr,"VECM, lag=5",5,47.603802914303685,1134.623461912393,884.3776477069237,-8.403658576107112,38.9959927065008
tape_001001..5000,Univariate Amazon,"LINEAR, lag=5",5,193.012088070265,812.9211499952985,621.5416218763595,-2.349373644079936,26.181221149934345
tape_001001..5000,Univariate Amazon,"NNET, lag=5",5,-70.89339729442128,1000.6431821003993,854.5187199106385,-11.12303006144104,36.11881398219603
tape_005001..10000,Multivariate Amzn Twttr,"VECM, lag=1",1,-61.35835591209502,660.3866300734461,582.2339104295702,-1.294640644645103,7.77802912356724
tape_005001..10000,Univariate Amazon,"LINEAR, lag=1",1,379.0639166120766,772.9437287624303,658.073278570022,4.4387866997101675,8.426994441481437
tape_005001..10000,Univariate Amazon,"NNET, lag=1",1,-357.92563032447094,1673.8121888210303,1280.1218945437763,-5.4313471114032215,16.80669643503282
tape_005001..10000,Multivariate Amzn Twttr,"VECM, lag=2",2,-14.516325476786392,534.2146392606603,411.307360281441,-0.5596819068432026,5.517798465048992
tape_005001..10000,Univariate Amazon,"LINEAR, lag=2",2,479.20701309984906,812.0197732455805,691.8344851746463,5.78078108622311,8.830119740958143
tape_005001..10000,Univariate Amazon,"NNET, lag=2",2,410.9369800940183,1150.937382206153,1068.7014241298994,4.6284771900716795,13.984732525662261
tape_005001..10000,Multivariate Amzn Twttr,"VECM, lag=3",3,179.56343198632726,881.5170273991491,768.7520185076057,1.762879507155357,10.186489502935071
tape_005001..10000,Univariate Amazon,"LINEAR, lag=3",3,601.6053648178805,777.3153887511135,613.4665015332508,7.528680313403725,7.699713286949079
tape_005001..10000,Univariate Amazon,"NNET, lag=3",3,349.74982834587684,611.1639096036083,533.5772538262494,4.357351316638587,6.986629839752675
tape_005001..10000,Multivariate Amzn Twttr,"VECM, lag=4",4,224.2050846534636,721.5042172101546,628.8963011198031,2.4492653505212947,8.218160606702524
tape_005001..10000,Univariate Amazon,"LINEAR, lag=4",4,561.380274638069,749.0436248717987,588.3362812618153,6.988732118031144,7.377216056806452
tape_005001..10000,Univariate Amazon,"NNET, lag=4",4,381.08992376630863,700.0794096854972,541.745085391346,4.794411786261017,7.0576128451306674
tape_005001..10000,Multivariate Amzn Twttr,"VECM, lag=5",5,-12.547759044617123,971.589151584106,856.683385266447,-0.7473009126472157,11.513419967843461
tape_005001..10000,Univariate Amazon,"LINEAR, lag=5",5,555.9837118030157,737.8455141254527,583.2383818371657,6.927964021317024,7.320965752162733
tape_005001..10000,Univariate Amazon,"NNET, lag=5",5,837.7619341774147,1195.4510461694015,1109.4848450778686,10.427365167471635,14.314674336290722
vintage_001001..5000,Multivariate Amzn Twttr,"VECM, lag=1",1,14.318201405180275,169.1094759386425,138.32969106677137,0.2480183051379118,5.997267741006336
vintage_001001..5000,Univariate Amazon,"LINEAR, lag=1",1,-74.12750572562891,186.5115908482877,171.80008488886995,-3.6234709604753013,7.59210054141524
vintage_001001..5000,Univariate Amazon,"NNET, lag=1",1,-98.80721366215397,165.82999132601302,135.99009799569507,-4.635109537145702,6.13975459765858
vintage_001001..5000,Multivariate Amzn Twttr,"VECM, lag=2",2,23.821776166957306,172.35353558320733,143.43395320103468,0.6629863474629176,6.157376335323038
vintage_001001..5000,Univariate Amazon,"LINEAR, lag=2",2,-111.12850086119323,190.2555041532295,161.16260822029386,-5.213745533907586,7.240196669025574
vintage_001001..5000,Univariate Amazon,"NNET, lag=2",2,-67.0315123692962,194.1828312319954,158.54111105780106,-3.3120202026046903,6.964526504614504
vintage_001001..5000,Multivariate Amzn Twttr,"VECM, lag=3",3,25.54068243790823,166.10181832256643,134.13357482442757,0.7427124789506179,5.762957593121902
vintage_001001..5000,Univariate Amazon,"LINEAR, lag=3",3,-134.70022138975025,208.55907224310465,176.6511783579158,-6.247973638950444,7.936909011857243
vintage_001001..5000,Univariate Amazon,"NNET, lag=3",3,-60.66686125637807,192.55165193262246,182.7515833244371,-2.9976855030982463,7.995911230416125
